ASV,Confidence,Kingdom,Phylum,Class,Order,Family,Genus,Species,,,,,
de7614eea2412c9d52cce22e7ba751b1,0.999999934,Eukaryota,Cercozoa,Imbricatea,Silicofilosea,Thaumatomonadida,Thaumatomonadidae,uncultured,Uncultured Cercozoa,,,,
5c8fced4d2b1c6416e0fe287994874fb,0.999999936,Eukaryota,Cercozoa,Imbricatea,Novel Clade 3,Uncultured Cercozoa,,,,,,,
8943d15d8a40bd55cd96df9e77d90560,0.999999953,Eukaryota,Cercozoa,Imbricatea,Silicofilosea,Thaumatomonadida,Thaumatomonadidae,uncultured,Uncultured Cercozoa,,,,
1f48dbd5ba7cf298e349b489077cdf9d,0.999999961,Eukaryota,Cercozoa,Imbricatea,Silicofilosea,Thaumatomonadida,Thaumatomonadidae,uncultured,Uncultured Cercozoa,,,,
f3c01fb8e4724bbe6aa7c7472d4975d9,0.999999991,Eukaryota,Cercozoa,Imbricatea,Marimonadida,uncultured eukaryote,,,,,,,
5828a1f97b2be4f35eb44a4f51e7cd6f,0.999999996,Eukaryota,Cercozoa,Imbricatea,Novel Clade 3,Uncultured Cercozoa,,,,,,,
46281a48daee1667e44a76c40f9af4fa,0.999999998,Eukaryota,Cercozoa,Imbricatea,Marimonadida,BB01-173,Abollifer globosa,,,,,,
a014e0ddc51c21de46ac66d1b055aa2f,1,Eukaryota,Cercozoa,Imbricatea,Spongomonadida,Spongomonas,Uncultured Cercozoa,,,,,,
c2471d2948d2b4fa0d3327d90947cb56,1,Eukaryota,Cercozoa,Imbricatea,Nudifila,uncultured marine picoeukaryote,,,,,,,
8f8331fd2fc9599e452bd1d03b0e1c31,1,Eukaryota,Cercozoa,Imbricatea,Silicofilosea,Euglyphida,Cyphoderiidae,Uncultured Cercozoa,,,,,
df95defd04cecbb4d7b8adb7d4947771,0.994530255,Eukaryota,Cercozoa,Incertae Sedis,Reticulamoeba,,,,,,,,
593aed891308792060b6c81219ea252d,0.99657036,Eukaryota,Cercozoa,Incertae Sedis,Reticulamoeba,,,,,,,,
2d1ff62f7ef94ced7967a318d32b9c9a,0.996636558,Eukaryota,Cercozoa,Incertae Sedis,Reticulamoeba,,,,,,,,
74bf22b03e9d2cb119d20b2c296674a7,0.997217388,Eukaryota,Cercozoa,Incertae Sedis,Gymnophrys,Gymnophrys cometa,,,,,,,
59cb754f2f49e05c5f4c6ee2f4f1ad5e,0.997635894,Eukaryota,Cercozoa,Incertae Sedis,Reticulamoeba,,,,,,,,
b24565492e1dd48a9514ffcb1de4de5c,0.999853003,Eukaryota,Cercozoa,Incertae Sedis,Reticulamoeba,,,,,,,,
748ea9c9c77997b05901c49c11a8112e,0.999998895,Eukaryota,Cercozoa,Incertae Sedis,Reticulamoeba,,,,,,,,
bb920a8d5deaa848e0e12684d3cbe776,0.999999999,Eukaryota,Cercozoa,Incertae Sedis,Trachyrhizium,Trachyrhizium urniformis,,,,,,,
c489e302fe95193230869dd451956e8c,1,Eukaryota,Cercozoa,Incertae Sedis,Trachyrhizium,Trachyrhizium urniformis,,,,,,,
66aa0b37649c9077e5d73f5df07e4066,1,Eukaryota,Cercozoa,Incertae Sedis,Metromonas,,,,,,,,
01f7bc5fbcb1f12625b97f60a4fa4f15,1,Eukaryota,Cercozoa,Incertae Sedis,Metromonas,,,,,,,,
316855cad81cd30b894dd37e4f0a4da5,0.980438949,Eukaryota,Cercozoa,Metromonadea,Metopion,Metopion fluens,,,,,,,
fa7b018dcfc7666b9b770e92be799065,0.985064121,Eukaryota,Cercozoa,Metromonadea,Metopion,Metopion fluens,,,,,,,
d534c5eb52d8b6653bb118946ee66edb,0.988850299,Eukaryota,Cercozoa,Metromonadea,Micrometopion,uncultured eukaryote,,,,,,,
f22e1e60d27146316ab371a04925b591,0.998395048,Eukaryota,Cercozoa,Metromonadea,Metopion,Metopion fluens,,,,,,,
345def2415a5f723c1b0e60614e3ae7f,0.999952604,Eukaryota,Cercozoa,Metromonadea,Micrometopion,Micrometopion nutans,,,,,,,
7f894b9a75c2e1e9a4c408ddacc74136,0.999958216,Eukaryota,Cercozoa,Metromonadea,Micrometopion,Micrometopion nutans,,,,,,,
0d5003f5751aab359eb43f0dab802824,0.999977732,Eukaryota,Cercozoa,Metromonadea,Micrometopion,Micrometopion nutans,,,,,,,
33aa363bb18a8d7494bd518a180590aa,0.972286219,Eukaryota,Cercozoa,Novel Clade 12,uncultured eukaryote,,,,,,,,
48ee340e7c2c85877d6571d5950cac99,0.994696624,Eukaryota,Cercozoa,Novel Clade 12,,,,,,,,,
b718216d90a7f837be38cf568436624f,0.971677157,Eukaryota,Cercozoa,Novel Clade 2,Uncultured Cercozoa,,,,,,,,
35408b1dd2c3a7ba4831d0aeb4d33c4e,0.977231111,Eukaryota,Cercozoa,Novel Clade 2,uncultured eukaryote,,,,,,,,
994cf1c0e4ec7cd46c262439b0b8c09a,0.978658016,Eukaryota,Cercozoa,Novel Clade 2,Uncultured Cercozoa,,,,,,,,
a7eb7a0d6f51ae64a5f339e15a841325,0.99423961,Eukaryota,Cercozoa,Novel Clade 2,,,,,,,,,
07b1e2daacf710da627defdcafd532d2,0.994649726,Eukaryota,Cercozoa,Novel Clade 2,uncultured eukaryote,,,,,,,,
138e4b85833bce11c3a3398c12f144c7,0.99674745,Eukaryota,Cercozoa,Novel Clade 2,uncultured Rhizaria,,,,,,,,
447a4336eb5fed46497622331f6ec665,0.998356684,Eukaryota,Cercozoa,Novel Clade 2,uncultured Rhizaria,,,,,,,,
12bf644e690aa8d765694fcb1b04cd94,0.998762639,Eukaryota,Cercozoa,Novel Clade 2,uncultured eukaryote,,,,,,,,
a723b53228a9477f53a65307ce3435ef,0.99897612,Eukaryota,Cercozoa,Novel Clade 2,,,,,,,,,
fd86fc1879cd2ae0d81bce7e53036961,0.999132813,Eukaryota,Cercozoa,Novel Clade 2,,,,,,,,,
a7e41c804d0994b9f71b9d2adcd97635,0.999228163,Eukaryota,Cercozoa,Novel Clade 2,uncultured eukaryote,,,,,,,,
94ad7582781a7227ffcca162f52439ec,0.999397683,Eukaryota,Cercozoa,Novel Clade 2,uncultured eukaryote,,,,,,,,
42ae386f2f5e9c0f42ed4c80c6b8e75d,0.999419991,Eukaryota,Cercozoa,Novel Clade 2,,,,,,,,,
c9e2a1936c166b88c44fc3185af031cd,0.999485054,Eukaryota,Cercozoa,Novel Clade 2,uncultured eukaryote,,,,,,,,
937e5829126837cc7be695cd92c6c867,0.999492776,Eukaryota,Cercozoa,Novel Clade 2,,,,,,,,,
adcb84628ccd8fbd1d6b733c89e1893d,0.999679728,Eukaryota,Cercozoa,Novel Clade 2,uncultured marine eukaryote,,,,,,,,
3841d65995b80b0c393c1d4af6a2ac7a,0.999780376,Eukaryota,Cercozoa,Novel Clade 2,,,,,,,,,
0d8e8f7f639a90280b679bfa86475b67,0.999785574,Eukaryota,Cercozoa,Novel Clade 2,uncultured marine eukaryote,,,,,,,,
78a8ab3651d13ceadabc908942d0039f,0.999815482,Eukaryota,Cercozoa,Novel Clade 2,uncultured Rhizaria,,,,,,,,
38edca9cc7b57c90f5555e8e4af18492,0.999869662,Eukaryota,Cercozoa,Novel Clade 2,Uncultured Cercozoa,,,,,,,,
a85ec30072d3042784b09d5bb1ffa865,0.999885828,Eukaryota,Cercozoa,Novel Clade 2,Uncultured Cercozoa,,,,,,,,
f138745205543190f8c70ec64d277bdf,0.999890934,Eukaryota,Cercozoa,Novel Clade 2,uncultured marine picoeukaryote,,,,,,,,
49580b09e9985ee3fbab8d141e7eb3f3,0.999904392,Eukaryota,Cercozoa,Novel Clade 2,Uncultured Cercozoa,,,,,,,,
448522ca0827b82fa64fae9e851390e9,0.999906424,Eukaryota,Cercozoa,Novel Clade 2,,,,,,,,,
7562c577ad5696668fe62df4461c42ab,0.999921383,Eukaryota,Cercozoa,Novel Clade 2,,,,,,,,,
a9f37c7826544d2375da7d51ce0de6f7,0.999958083,Eukaryota,Cercozoa,Novel Clade 2,Uncultured Cercozoa,,,,,,,,
c7db8416b3ae2949c739472d153718e3,0.999974649,Eukaryota,Cercozoa,Novel Clade 2,Uncultured Cercozoa,,,,,,,,
9e027fe253297445c4117a2db4e6d78a,0.999985249,Eukaryota,Cercozoa,Novel Clade 2,uncultured eukaryote,,,,,,,,
9d06605b7bb656246fca3be98a60b799,0.999994522,Eukaryota,Cercozoa,Novel Clade 2,,,,,,,,,
5116ae4d8ac3257a49c02ca27e8e1a16,0.999998241,Eukaryota,Cercozoa,Novel Clade 2,,,,,,,,,
35ddc1256ad79c4f7ec31a1220dcfff6,0.999999126,Eukaryota,Cercozoa,Novel Clade 2,Uncultured Cercozoa,,,,,,,,
954fb81ae71cd48f7345683757ae6e4e,0.9999999,Eukaryota,Cercozoa,Novel Clade 2,Uncultured Cercozoa,,,,,,,,
316542963e2474d1dbcf91c6ee8f17fc,0.999999998,Eukaryota,Cercozoa,Novel Clade 2,uncultured marine picoeukaryote,,,,,,,,
6dc54c0673e86217c2e1498ae64b0014,1,Eukaryota,Cercozoa,Novel Clade 2,,,,,,,,,
df1bb08acfd660900d2e6aadf71e582a,1,Eukaryota,Cercozoa,Novel Clade 2,,,,,,,,,
d11ba222189237e15e2bbf1f6a38c771,1,Eukaryota,Cercozoa,Novel Clade 2,,,,,,,,,
2ea25cce6c69645717d802a313e19fc9,1,Eukaryota,Cercozoa,Novel Clade 2,uncultured marine picoeukaryote,,,,,,,,
b25fc801c3c562ea4b728701957f8127,1,Eukaryota,Cercozoa,Novel Clade 4,Uncultured Cercozoa,,,,,,,,
5c01c5861131060707331b38f2721a2c,0.983003925,Eukaryota,Cercozoa,Novel Clade Gran-1,Uncultured Cercozoa,,,,,,,,
8e60d58644162096fce5d2d10cdeec04,0.999451563,Eukaryota,Cercozoa,Novel Clade Gran-1,Uncultured Cercozoa,,,,,,,,
5ea06755a86dac7942d0fbc6b3753900,0.99986567,Eukaryota,Cercozoa,Novel Clade Gran-1,Uncultured Cercozoa,,,,,,,,
4c8aafbb1cb68ad5b6f1527662a7530d,0.999881381,Eukaryota,Cercozoa,Novel Clade Gran-1,Uncultured Cercozoa,,,,,,,,
f2a8d5b6bda66fa7ccbf53049d285d56,0.999946145,Eukaryota,Cercozoa,Novel Clade Gran-1,Uncultured Cercozoa,,,,,,,,
33610a92adb89320aba28964a261ae25,0.999957215,Eukaryota,Cercozoa,Novel Clade Gran-1,Uncultured Cercozoa,,,,,,,,
c460ede60bb93cde03ad707ae4eb15db,0.99997285,Eukaryota,Cercozoa,Novel Clade Gran-1,Uncultured Cercozoa,,,,,,,,
349b7b77079ce3bd32fab0f7dc659196,0.999983592,Eukaryota,Cercozoa,Novel Clade Gran-1,Uncultured Cercozoa,,,,,,,,
bf45b088095fa404335cca337d072aa7,0.999985132,Eukaryota,Cercozoa,Novel Clade Gran-1,Uncultured Cercozoa,,,,,,,,
411ac4a67855c4b565efc0ea51569344,0.999994793,Eukaryota,Cercozoa,Novel Clade Gran-1,Uncultured Cercozoa,,,,,,,,
461fe0a88a15083d85189861180b7696,0.999999197,Eukaryota,Cercozoa,Novel Clade Gran-1,Uncultured Cercozoa,,,,,,,,
abf49c71d57f1fcdfc8f733e22d5c5f2,0.999999703,Eukaryota,Cercozoa,Novel Clade Gran-1,Uncultured Cercozoa,,,,,,,,
203b15f89a8294de59d5c387cf04a16b,0.999999788,Eukaryota,Cercozoa,Novel Clade Gran-1,Uncultured Cercozoa,,,,,,,,
42867bc3c51c25456e38fd0f69e7b195,0.999999952,Eukaryota,Cercozoa,Novel Clade Gran-1,Uncultured Cercozoa,,,,,,,,
a3796cb4caedff07a545f54b372a34ce,0.999999991,Eukaryota,Cercozoa,Novel Clade Gran-1,Uncultured Cercozoa,,,,,,,,
a45273a424ccc5bc39d3898b09618d95,0.999999999,Eukaryota,Cercozoa,Novel Clade Gran-1,Uncultured Cercozoa,,,,,,,,
c9446d76eddb7a440fec23ca4c46f564,1,Eukaryota,Cercozoa,Novel Clade Gran-1,Uncultured Cercozoa,,,,,,,,
2a4ab0a3d78ee8e1e0b0f61a59d74899,0.972217656,Eukaryota,Cercozoa,Novel Clade Gran-3,uncultured eukaryote,,,,,,,,
2968790a66ca29196bc80c584f8f2e1b,0.978817457,Eukaryota,Cercozoa,Novel Clade Gran-3,Uncultured Cercozoa,,,,,,,,
9eb4f4a8a20f7cb5f1a201b715640577,0.991080603,Eukaryota,Cercozoa,Novel Clade Gran-3,Uncultured Cercozoa,,,,,,,,
ddc6f551fb55248d638216f783f7377a,0.991581379,Eukaryota,Cercozoa,Novel Clade Gran-3,Uncultured Cercozoa,,,,,,,,
2f892278765c2aee44c069568a70df01,0.9939319,Eukaryota,Cercozoa,Novel Clade Gran-3,Uncultured Cercozoa,,,,,,,,
9375ad2923236be397139b17a007dbce,0.994288119,Eukaryota,Cercozoa,Novel Clade Gran-3,Uncultured Cercozoa,,,,,,,,
208ca03c18371a60dafbc9eb0142ee0c,0.994975785,Eukaryota,Cercozoa,Novel Clade Gran-3,Uncultured Cercozoa,,,,,,,,
5c992dc36e023084e4914365c22396a8,0.997563895,Eukaryota,Cercozoa,Novel Clade Gran-3,Uncultured Cercozoa,,,,,,,,
02849aa5e94ac27149a8a0666031d555,0.998066032,Eukaryota,Cercozoa,Novel Clade Gran-3,Uncultured Cercozoa,,,,,,,,
2a34296910d33d6387a43019e17061ab,0.998983626,Eukaryota,Cercozoa,Novel Clade Gran-3,Uncultured Cercozoa,,,,,,,,
a75e58910a09b1f3f2164919f2f7d194,0.999065585,Eukaryota,Cercozoa,Novel Clade Gran-3,Uncultured Cercozoa,,,,,,,,
676fc4714fb397a7e86c4bc03a6109ee,0.999354091,Eukaryota,Cercozoa,Novel Clade Gran-3,Uncultured Cercozoa,,,,,,,,
1151b4648892f1f672fdf97c53597c77,0.999540897,Eukaryota,Cercozoa,Novel Clade Gran-3,Uncultured Cercozoa,,,,,,,,
72ad2f19d816774228c6f8e8bf356687,0.999633849,Eukaryota,Cercozoa,Novel Clade Gran-3,Uncultured Cercozoa,,,,,,,,
a7ebb5b01593ac1e671acb5b0e4ba973,0.999808797,Eukaryota,Cercozoa,Novel Clade Gran-3,Uncultured Cercozoa,,,,,,,,
483724de46b294e71104802aebaac434,0.999977513,Eukaryota,Cercozoa,Novel Clade Gran-3,Uncultured Cercozoa,,,,,,,,
845e3daa480bb4f0d7be5b07b68d4988,0.999985769,Eukaryota,Cercozoa,Novel Clade Gran-3,,,,,,,,,
46da4e6f18c02ce67bc5603d9045da3c,0.999992647,Eukaryota,Cercozoa,Novel Clade Gran-3,Uncultured Cercozoa,,,,,,,,
9a6f8b8dd22d65bc465cccb5ddda7f69,0.999993878,Eukaryota,Cercozoa,Novel Clade Gran-3,Uncultured Cercozoa,,,,,,,,
f74dc2a00f5f66e568d3d79f186b232e,0.99999689,Eukaryota,Cercozoa,Novel Clade Gran-3,Uncultured Cercozoa,,,,,,,,
1caf65af177eb3afd3a334520cccdb68,0.999997362,Eukaryota,Cercozoa,Novel Clade Gran-3,Uncultured Cercozoa,,,,,,,,
6653f6258134cc411553ac542e9e889e,0.999998515,Eukaryota,Cercozoa,Novel Clade Gran-3,Uncultured Cercozoa,,,,,,,,
cf75b8d5261dacdcb8d9d68aa45cd4c5,0.999999615,Eukaryota,Cercozoa,Novel Clade Gran-3,Uncultured Cercozoa,,,,,,,,
f814e2cb686fef0f1ff6b608301490a2,0.999999784,Eukaryota,Cercozoa,Novel Clade Gran-3,Uncultured Cercozoa,,,,,,,,
97bc67e2bfd1670ba96429be129c9998,0.999999905,Eukaryota,Cercozoa,Novel Clade Gran-3,Uncultured Cercozoa,,,,,,,,
bc647eddb5cbe36f5863eaf0645a2c3e,0.999999922,Eukaryota,Cercozoa,Novel Clade Gran-3,Uncultured Cercozoa,,,,,,,,
d0f956f364c4247d34c8bcc76786e43c,0.977342352,Eukaryota,Cercozoa,Novel Clade Gran-4,,,,,,,,,
036e09257d7a9da5e8d26fdf5a228d77,0.982282116,Eukaryota,Cercozoa,Novel Clade Gran-4,,,,,,,,,
9acf38caf6a036dd9bb84b6e368865c6,0.991660739,Eukaryota,Cercozoa,Novel Clade Gran-4,,,,,,,,,
7e3ad97aab2979db0870dc8ac4d997ed,0.996970734,Eukaryota,Cercozoa,Novel Clade Gran-4,Uncultured Cercozoa,,,,,,,,
ac3f856b085b1e794674d9afbef1b3e9,0.998427721,Eukaryota,Cercozoa,Novel Clade Gran-4,,,,,,,,,
2ff2492ad465b7507cc38c6c0576bb0a,0.999072046,Eukaryota,Cercozoa,Novel Clade Gran-4,Uncultured Cercozoa,,,,,,,,
bfddeb5b07d1ca4573e9cb384dedbe6b,0.99954662,Eukaryota,Cercozoa,Novel Clade Gran-4,,,,,,,,,
bcd8b642c7489e2a5e2877786d98c885,0.999549104,Eukaryota,Cercozoa,Novel Clade Gran-4,Uncultured Cercozoa,,,,,,,,
80df125c09ab8c880c6b46422086e873,0.999703241,Eukaryota,Cercozoa,Novel Clade Gran-4,Uncultured Cercozoa,,,,,,,,
aac8c512c82102b77aee3c5db8f629cd,0.999775151,Eukaryota,Cercozoa,Novel Clade Gran-4,Uncultured Cercozoa,,,,,,,,
a8302dd92718f170155db58182cad150,0.999998643,Eukaryota,Cercozoa,Novel Clade Gran-4,Exuviaella pusilla,,,,,,,,
f80f5dcaf79c3bc66dab6847510e3d0a,0.999978384,Eukaryota,Cercozoa,Nuclearia-like filose amoeba N-Por,,,,,,,,,
3c9a56f9ae974cc1e33e671af2f14ac1,0.999994371,Eukaryota,Cercozoa,Nuclearia-like filose amoeba N-Por,,,,,,,,,
9c134450f4807fbda5f2dc412ef4ff0b,0.999999209,Eukaryota,Cercozoa,Nuclearia-like filose amoeba N-Por,,,,,,,,,
c12905e8a31151f6f21a0a9ce5bb89f9,0.999999883,Eukaryota,Cercozoa,Nuclearia-like filose amoeba N-Por,,,,,,,,,
b93996c1240eed2bbb508a5455fd5394,1,Eukaryota,Cercozoa,Nuclearia-like filose amoeba N-Por,,,,,,,,,
4e54ac1d6e7a4428dfee2c781976c15f,1,Eukaryota,Cercozoa,Nuclearia-like filose amoeba N-Por,,,,,,,,,
a27f04a2fa18a68b7b4a02928fd831c7,1,Eukaryota,Cercozoa,Nuclearia-like filose amoeba N-Por,,,,,,,,,
730463bf2ba60a870924a08f34fb8e7a,0.970794449,Eukaryota,Cercozoa,Phytomyxea,uncultured eukaryote,,,,,,,,
bb0404eb4f481a1c9ca2623677f611de,0.982516555,Eukaryota,Cercozoa,Phytomyxea,Phagomyxa,Phagomyxa bellerocheae,,,,,,,
cd3bf95ee2a300c3bf90878a2ae4ee7a,0.986162382,Eukaryota,Cercozoa,Phytomyxea,,,,,,,,,
fcf9678fe94213601fe30067de11f802,0.989273943,Eukaryota,Cercozoa,Phytomyxea,,,,,,,,,
ecde7b4c0623625c10eaff94b79fb2a0,0.993712696,Eukaryota,Cercozoa,Phytomyxea,,,,,,,,,
5a7ed6aa219aab1a21b9deb695ee61eb,0.997118803,Eukaryota,Cercozoa,Phytomyxea,,,,,,,,,
3d81147b131ea58a999e743940c20271,0.997241539,Eukaryota,Cercozoa,Phytomyxea,,,,,,,,,
784be4f95429b40b32691f3bd2e59ef6,0.997895808,Eukaryota,Cercozoa,Phytomyxea,Maullinia,Maullinia ectocarpi,,,,,,,
ab129fa4d4db316bd9278a08c5da2055,0.998325623,Eukaryota,Cercozoa,Phytomyxea,Novel Clade 9,Uncultured Cercozoa,,,,,,,
78635184c64dfa1a321782d001325b26,0.99882051,Eukaryota,Cercozoa,Phytomyxea,uncultured eukaryote,,,,,,,,
6f0a20d32fd06b69fdef00030ec39a7f,0.999350168,Eukaryota,Cercozoa,Phytomyxea,Novel Clade 9,Uncultured Cercozoa,,,,,,,
4a342fe941fae6cb81fb3f60051fcd94,0.999362332,Eukaryota,Cercozoa,Phytomyxea,Novel Clade 9,Uncultured Cercozoa,,,,,,,
f20ca2ab1da25e7852ff53655c4198f1,0.99936617,Eukaryota,Cercozoa,Phytomyxea,Maullinia,uncultured eukaryote,,,,,,,
c99a44c981bb71e504c58de0bb6332b7,0.999536247,Eukaryota,Cercozoa,Phytomyxea,Novel Clade 9,Uncultured Cercozoa,,,,,,,
2280522884bcab0d8123750f20631ccd,0.999614142,Eukaryota,Cercozoa,Phytomyxea,Novel Clade 9,Uncultured Cercozoa,,,,,,,
6134928c6ff0e3f52b3c8fa1abdd68f0,0.999621471,Eukaryota,Cercozoa,Phytomyxea,Novel Clade 9,Uncultured Cercozoa,,,,,,,
ced4aae30b1f01b0ddc48e753413cd12,0.999665799,Eukaryota,Cercozoa,Phytomyxea,Novel Clade 9,Uncultured Cercozoa,,,,,,,
52a6f0bf2491a0452b6522aab4623d40,0.999735599,Eukaryota,Cercozoa,Phytomyxea,Novel Clade 9,Uncultured Cercozoa,,,,,,,
6a974874acce734062e2d734ffb266a7,0.999749163,Eukaryota,Cercozoa,Phytomyxea,Novel Clade 9,Uncultured Cercozoa,,,,,,,
1e8f609638f080d421a18a7baefeeb83,0.999781689,Eukaryota,Cercozoa,Phytomyxea,Novel Clade 9,Uncultured Cercozoa,,,,,,,
b6a645c060d942240638151b1db55bd8,0.999797437,Eukaryota,Cercozoa,Phytomyxea,Novel Clade 9,Uncultured Cercozoa,,,,,,,
12e6f0789809eefc89a2b2dd72957510,0.999804779,Eukaryota,Cercozoa,Phytomyxea,Maullinia,uncultured eukaryote,,,,,,,
196d1bf09f330eea39bdb75df1dc6d1f,0.999815364,Eukaryota,Cercozoa,Phytomyxea,Maullinia,Maullinia ectocarpi,,,,,,,
6021b61e4f635d8c1c49ab0a51fd7164,0.999829541,Eukaryota,Cercozoa,Phytomyxea,Maullinia,Maullinia ectocarpi,,,,,,,
95642bc092d7f961bc3824e49a5d59c0,0.9998337,Eukaryota,Cercozoa,Phytomyxea,Maullinia,Maullinia ectocarpi,,,,,,,
a23c3c554c6e219bd349af29ef96ab11,0.99983381,Eukaryota,Cercozoa,Phytomyxea,Novel Clade 9,Uncultured Cercozoa,,,,,,,
a759d11a4578ca61a4301e23e301ce13,0.999838143,Eukaryota,Cercozoa,Phytomyxea,Phagomyxa,,,,,,,,
7994bd22c130ab65e80845d93b37db7a,0.999839026,Eukaryota,Cercozoa,Phytomyxea,Maullinia,uncultured eukaryote,,,,,,,
329cfcb78850c6065eb8c60b821e3b9b,0.999843791,Eukaryota,Cercozoa,Phytomyxea,Novel Clade 9,Uncultured Cercozoa,,,,,,,
c32a18cf78dc2da910d81cb54addf8fb,0.999843887,Eukaryota,Cercozoa,Phytomyxea,Novel Clade 9,Uncultured Cercozoa,,,,,,,
526c1ea1ba8f4d0b7debb513dbdcdea8,0.999844894,Eukaryota,Cercozoa,Phytomyxea,Novel Clade 9,Uncultured Cercozoa,,,,,,,
e1ce07af4ebe6ccb3112551778207926,0.999854108,Eukaryota,Cercozoa,Phytomyxea,Novel Clade 9,Uncultured Cercozoa,,,,,,,
be3ac32a150ec210b058e4f6b721faa6,0.99985806,Eukaryota,Cercozoa,Phytomyxea,Novel Clade 9,Uncultured Cercozoa,,,,,,,
30ea71e4027561bcf9c777bd3617cdce,0.999865107,Eukaryota,Cercozoa,Phytomyxea,Novel Clade 9,Uncultured Cercozoa,,,,,,,
26ceea8863b1b33f2e5ced04ed75369f,0.999868216,Eukaryota,Cercozoa,Phytomyxea,Novel Clade 9,Uncultured Cercozoa,,,,,,,
a0cf18aaf5fa3b959e73922c47088d94,0.999880063,Eukaryota,Cercozoa,Phytomyxea,Novel Clade 9,Uncultured Cercozoa,,,,,,,
1348e04fac893b2e32831bd2fe368a1b,0.999880172,Eukaryota,Cercozoa,Phytomyxea,Novel Clade 9,Uncultured Cercozoa,,,,,,,
ef530207de0a7de351d9457c0cc42602,0.99988477,Eukaryota,Cercozoa,Phytomyxea,Novel Clade 9,Uncultured Cercozoa,,,,,,,
74dce7176f4ef7606f87dfdc83119e90,0.99988655,Eukaryota,Cercozoa,Phytomyxea,Novel Clade 9,Uncultured Cercozoa,,,,,,,
fab6f978fd4cbc8b87193b22f3378426,0.999895792,Eukaryota,Cercozoa,Phytomyxea,uncultured eukaryote,,,,,,,,
57336dd2e04563463731b5a19d236aaf,0.999902492,Eukaryota,Cercozoa,Phytomyxea,Maullinia,uncultured eukaryote,,,,,,,
b500f74018a1b8adcd02f3769abd9de0,0.99990598,Eukaryota,Cercozoa,Phytomyxea,uncultured eukaryote,,,,,,,,
80ecc045274db278c15ac8a232efaa3b,0.999923391,Eukaryota,Cercozoa,Phytomyxea,Maullinia,uncultured eukaryote,,,,,,,
a4738a058bc9b455649d42dea6a64a83,0.99992693,Eukaryota,Cercozoa,Phytomyxea,uncultured eukaryote,,,,,,,,
13d5d5ff5b2826c4e9b6f84120c9fa51,0.999932177,Eukaryota,Cercozoa,Phytomyxea,Novel Clade 9,Uncultured Cercozoa,,,,,,,
da802220bf816925bdde9385941ce383,0.999938752,Eukaryota,Cercozoa,Phytomyxea,Novel Clade 9,Uncultured Cercozoa,,,,,,,
be107d9a0511098cd191d899ccec5a2f,0.999947937,Eukaryota,Cercozoa,Phytomyxea,uncultured eukaryote,,,,,,,,
cfa7bea95172244c4216781cabe639bd,0.999949789,Eukaryota,Cercozoa,Phytomyxea,uncultured eukaryote,,,,,,,,
d7e9568596409db121bf6d7795a1feec,0.999961738,Eukaryota,Cercozoa,Phytomyxea,Maullinia,Maullinia ectocarpi,,,,,,,
6c9b483031cc9e1811d8858dd1c17c2b,0.999990045,Eukaryota,Cercozoa,Phytomyxea,uncultured eukaryote,,,,,,,,
a89f99440876771cb81fa6fc048471ce,0.999992211,Eukaryota,Cercozoa,Phytomyxea,Novel Clade 9,Uncultured Cercozoa,,,,,,,
1037d3a0aae331f55cdad95de21b2f95,0.999992482,Eukaryota,Cercozoa,Phytomyxea,Novel Clade 9,Uncultured Cercozoa,,,,,,,
a2d9a5e53cfd4e28ce4227062680c7f7,0.999994584,Eukaryota,Cercozoa,Phytomyxea,Novel Clade 9,Uncultured Cercozoa,,,,,,,
d84965273da9e82ca12abc10c5ecdd24,0.999998985,Eukaryota,Cercozoa,Phytomyxea,uncultured eukaryote,,,,,,,,
c5a555818a344e1ae12565dd06b726ce,0.999999003,Eukaryota,Cercozoa,Phytomyxea,Maullinia,uncultured eukaryote,,,,,,,
27a3d5b38e426864ad2d235f78de83eb,0.999999021,Eukaryota,Cercozoa,Phytomyxea,Maullinia,uncultured eukaryote,,,,,,,
11e29b5c024ba3c0924a1d4d0ffd0992,0.999999365,Eukaryota,Cercozoa,Phytomyxea,Novel Clade 9,Uncultured Cercozoa,,,,,,,
c130f54257840f7cafe6e32936706da0,0.999999645,Eukaryota,Cercozoa,Phytomyxea,uncultured eukaryote,,,,,,,,
5f0f84893b5827481e308b8f5786e326,0.999999752,Eukaryota,Cercozoa,Phytomyxea,Novel Clade 9,Uncultured Cercozoa,,,,,,,
932f2e2e22e30d1644d4046c7206ac44,0.9999999,Eukaryota,Cercozoa,Phytomyxea,uncultured eukaryote,,,,,,,,
79a5d55c469914c83330d68bcd21534e,0.999999967,Eukaryota,Cercozoa,Phytomyxea,uncultured eukaryote,,,,,,,,
9c894879f837733e45d045e81c91afa9,1,Eukaryota,Cercozoa,Phytomyxea,Phagomyxa,,,,,,,,
f68ccf195608f3ec79195854ceada541,1,Eukaryota,Cercozoa,Phytomyxea,uncultured eukaryote,,,,,,,,
6e5f0012e502df40fe62fee681b5f18e,1,Eukaryota,Cercozoa,Phytomyxea,uncultured eukaryote,,,,,,,,
1efbe126dfb7e9ccf20ce707e0d1354d,1,Eukaryota,Cercozoa,Phytomyxea,Maullinia,uncultured eukaryote,,,,,,,
